CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,S12_Testing framework,S12_Notes,S13_Contact tracing,S13_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,
Belgium,BEL,20200401,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,"Workplaces close except for pharmacies, supermarkets (etc.) until 5 April. SOURCE: https://web.archive.org/web/20200402090912/https://www.lesoir.be/288017/article/2020-03-17/travail-tout-sur-les-nouvelles-consignes-face-au-coronavirus",2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,12775,705,85.71,85.71,	
Belgium,BEL,20200402,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,"Workplaces close except for pharmacies, supermarkets (etc.) until 5 April. SOURCE: https://web.archive.org/web/20200402090912/https://www.lesoir.be/288017/article/2020-03-17/travail-tout-sur-les-nouvelles-consignes-face-au-coronavirus",2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,13964,828,85.71,85.71,	
Belgium,BEL,20200403,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,"Workplaces close except for pharmacies, supermarkets (etc.) until 5 April. SOURCE: https://web.archive.org/web/20200402090912/https://www.lesoir.be/288017/article/2020-03-17/travail-tout-sur-les-nouvelles-consignes-face-au-coronavirus",2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,15348,1011,85.71,85.71,	
Belgium,BEL,20200404,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,"Workplaces close except for pharmacies, supermarkets (etc.) until 5 April. SOURCE: https://web.archive.org/web/20200402090912/https://www.lesoir.be/288017/article/2020-03-17/travail-tout-sur-les-nouvelles-consignes-face-au-coronavirus",2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,16770,1143,85.71,85.71,	
Belgium,BEL,20200405,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,"Workplaces close except for pharmacies, supermarkets (etc.) until 5 April. SOURCE: https://web.archive.org/web/20200402090912/https://www.lesoir.be/288017/article/2020-03-17/travail-tout-sur-les-nouvelles-consignes-face-au-coronavirus",2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,18431,1283,85.71,85.71,	
Belgium,BEL,20200406,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,19691,1447,85.71,85.71,	
Belgium,BEL,20200407,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,20814,1632,85.71,85.71,	
Belgium,BEL,20200408,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,22194,2035,85.71,85.71,	
Belgium,BEL,20200409,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,23403,2240,85.71,85.71,	
Belgium,BEL,20200410,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,24983,2523,85.71,85.71,	
Belgium,BEL,20200411,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,26667,3019,85.71,85.71,	
Belgium,BEL,20200412,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,28018,3346,85.71,85.71,	
Belgium,BEL,20200413,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,29647,3600,85.71,85.71,	
Belgium,BEL,20200414,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,30589,3903,85.71,85.71,	
Belgium,BEL,20200415,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,31119,4157,85.71,85.71,	
Belgium,BEL,20200416,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,33573,4440,85.71,85.71,	
Belgium,BEL,20200417,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,34809,4857,85.71,85.71,	
Belgium,BEL,20200418,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,36138,5163,85.71,85.71,	
Belgium,BEL,20200419,2,1,"'The National Security Council of 27 March, which was extended to include the Ministers-President, decided to extend the measures taken earlier by two weeks, i.e. until 19 April (...) Regarding schools, and especially their activities during the Easter holidays: The rules will remain the same' 
(https://www.belgium.be/en/news/2020/measures_taken_national_security_council_27_march_2020) ",2,1,,2,1,,0,,,1,1,"Tweet posted on 15/03/2020: 
'Informations sur le #coronavirus?
??http://info-coronavirus.be
??0800/14.689 (08h00 - 20h00)
??via @CrisiscenterBE & @SanteBelgique
Nous répondons tous les jours à vos questions entre 09h00 et 18h00.'
(https://twitter.com/SanteBelgique)

This tweet outlines where citizens can access information about coronavirus: on a dedicated website, by phone and by twitter, everyday. 

The website and twitter account has since been updated daily. ",2,1,,3,,0.00,,0.00,,0.00,,0.00,,1,,1,,37183,5453,85.71,85.71,	
Belgium,BEL,20200420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38496,5683,,85.71,	
Belgium,BEL,20200421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39983,5828,,85.71,	
Belgium,BEL,20200422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40956,5998,,85.71,	
Belgium,BEL,20200423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41889,6262,,85.71,	
Belgium,BEL,20200424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42797,6490,,85.71,	
Burkina Faso,BFA,20200101,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200102,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200103,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200104,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200105,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200106,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200107,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200108,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200109,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200110,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200111,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200112,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200113,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200114,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200115,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200116,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200117,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200122,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200123,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200124,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200125,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200126,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200127,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200128,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200129,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200130,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200131,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200201,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200202,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200203,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200204,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,0,,0,,,,0.00,0.00,	
Burkina Faso,BFA,20200205,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,1,"The first 'suspect case' was tested on 5th February, according to the 'plan de riposte revisé' published on 3rd April: https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/plan_de_riposte_covid19-revise_def.pdf",0,,,,0.00,0.00,	
Burkina Faso,BFA,20200206,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,1,"first 'suspect case' was tested on Feb 5th according to the 'plan de riposte revisé' published on April 3: https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/plan_de_riposte_covid19-revise_def.pdf",0,,,,0.00,0.00,	
Burkina Faso,BFA,20200207,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,1,"first 'suspect case' was tested on Feb 5th according to the 'plan de riposte revisé' published on April 3: https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/plan_de_riposte_covid19-revise_def.pdf",0,,,,0.00,0.00,	
Burkina Faso,BFA,20200208,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,1,"first 'suspect case' was tested on Feb 5th according to the 'plan de riposte revisé' published on April 3: https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/plan_de_riposte_covid19-revise_def.pdf",0,,,,0.00,0.00,	
Burkina Faso,BFA,20200209,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,4.50,"Source: https://tradingeconomics.com/burkina-faso/interest-rate",0.00,,0.00,,1,"first 'suspect case' was tested on Feb 5th according to the 'plan de riposte revisé' published on April 3: https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/plan_de_riposte_covid19-revise_def.pdf",0,,,,0.00,0.00,	
